;Unnamed: 0;detail_id;order_id;dishes_id;logicprn_name;parent_class_name;dishes_name;itemis_add;counts;amounts;cost;place_order_time;discount_amt;discount_reason;kick_back;add_inprice;add_info;bar_code;picture_file;emp_id
2996;2996;1261;216;610033;;;"’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï
";0;1;32;;2016-08-20 12:42:37;;;;0;;;caipu/402002.jpg;996
2997;2997;7659;852;609930;;;Õ„∂π Ì◊–÷Ìπ«Ã¿;0;1;39;;2016-08-20 12:42:46;;;;0;;;caipu/203001.jpg;1391
2998;2998;1264;216;609957;;;"√…π≈øæ—ÚÕ»
";0;1;48;;2016-08-20 12:42:48;;;;0;;;caipu/202003.jpg;996
2999;2999;7159;811;609955;;;∫Ïæ∆Ï¿—Ú»‚;0;1;108;;2016-08-20 12:42:51;;;;0;;;caipu/202001.jpg;1555
3000;3000;6938;788;610051;;;¡π∞Ë¬‹≤∑Àø;0;1;20;;2016-08-20 12:43:11;;;;0;;;caipu/301005.jpg;1407
3001;3001;6937;788;610005;;;≈£ƒÃæÌ;0;1;17;;2016-08-20 12:43:13;;;;0;;;caipu/503004.jpg;1407
3002;3002;6939;788;609957;;;"√…π≈øæ—ÚÕ»


";0;1;48;;2016-08-20 12:44:12;;;;0;;;caipu/202003.jpg;1407
3003;3003;6940;788;609960;;;∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿;0;1;35;;2016-08-20 12:45:14;;;;0;;;caipu/202006.jpg;1407
3004;3004;1920;216;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-20 12:45:16;;;;0;;;caipu/301001.jpg;996
3005;3005;6949;788;609964;;;±‹∑ÁÃ¡≥¥–∑;0;1;48;;2016-08-20 12:45:24;;;;0;;;caipu/102004.jpg;1407
3006;3006;6942;788;610026;;;”Ò÷Òƒœ±±–”—ºÕ»Ã¿;0;1;35;;2016-08-20 12:45:32;;;;0;;;caipu/204009.jpg;1407
3007;3007;7838;873;610024;;;"∫Ïæ∆Õ¡∂π…’—ºÕ»


";0;1;48;;2016-08-20 12:46:35;;;;0;;;caipu/204007.jpg;1483
3008;3008;7839;873;610062;;;À‚»ÿ…˙Ú∫;0;1;49;;2016-08-20 12:46:36;;;;0;;;caipu/104001.jpg;1483
3009;3009;1935;216;609995;;;"µ≥≤Œª∆‹ŒÏ¿≈£Œ≤
";0;1;35;;2016-08-20 12:47:08;;;;0;;;caipu/201005.jpg;996
3010;3010;7160;811;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-20 12:47:15;;;;0;;;caipu/301001.jpg;1555
3011;3011;6951;788;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-20 12:47:22;;;;0;;;caipu/303004.jpg;1407
3012;3012;1931;216;609947;;; ±±±˘—Û∆˚ÀÆ ;0;1;5;;2016-08-20 12:47:39;;;;0;;;caipu/404003.jpg;996
3013;3013;7840;873;610069;;;50∂»π≈æÆπ±æ∆;0;1;90;;2016-08-20 12:48:10;;;;0;;;caipu/401002.jpg;1483
3014;3014;7841;873;609949;;;“‚Œƒƒ˚√ ÷≠ ;0;1;13;;2016-08-20 12:48:31;;;;0;;;caipu/404005.jpg;1483
3015;3015;7842;873;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-20 12:49:02;;;;0;;;caipu/601005.jpg;1483
3016;3016;7843;873;609994;;;"∂¿º“±°∫…œ œ∫≈£»‚æÌ


";0;1;45;;2016-08-20 12:50:19;;;;0;;;caipu/201004.jpg;1483
3017;3017;7844;873;610006;;;øß∑»ƒÃœ„√Ê∞¸;0;1;16;;2016-08-20 12:50:51;;;;0;;;caipu/503005.jpg;1483
3018;3018;7845;873;610013;;;∑¨«—Ï¿«Ôø˚;0;1;35;;2016-08-20 12:51:18;;;;0;;;caipu/302002.jpg;1483
3019;3019;7161;811;609935;;;…Ω“©—¯…˙÷‡;0;2;19;;2016-08-20 12:51:39;;;;0;;;caipu/602001.jpg;1555
3020;3020;7338;828;609943;;;∂ÁΩ∑”„Õ∑;0;1;55;;2016-08-20 12:53:34;;;;0;;;caipu/103004.jpg;1294
3021;3021;7337;828;609940;;;«Â’Ùµ˚”„;0;1;56;;2016-08-20 12:53:38;;;;0;;;caipu/103001.jpg;1294
3022;3022;7339;828;610039;;;≈‡∏˘◊œ≤ÀæÌ;0;1;30;;2016-08-20 12:56:50;;;;0;;;caipu/105003.jpg;1294
3023;3023;7341;828;610041;;;¡π∞Ë∫£¥¯∂π—ø◊œ≤À;0;1;35;;2016-08-20 12:58:49;;;;0;;;caipu/105005.jpg;1294
3024;3024;7343;828;610023;;;∆°æ∆—º;0;1;48;;2016-08-20 13:02:33;;;;0;;;caipu/204006.jpg;1294
3025;3025;7345;828;609982;;;"ŒÂœ„Ω¥¬ø»‚


";0;1;52;;2016-08-20 13:04:12;;;;0;;;caipu/205002.jpg;1294
3026;3026;7349;828;609994;;;"∂¿º“±°∫…œ œ∫≈£»‚æÌ


";0;1;45;;2016-08-20 13:04:32;;;;0;;;caipu/201004.jpg;1294
3027;3027;7352;828;610049;;;±¨≥¥À´Àø;0;1;35;;2016-08-20 13:05:40;;;;0;;;caipu/301003.jpg;1294
3028;3028;7351;828;609992;;;"∑¨«—Ï¿≈£ÎÓ


";0;1;35;;2016-08-20 13:05:54;;;;0;;;caipu/201002.jpg;1294
3029;3029;7353;828;610015;;;¥–”Õ¡π∞Ë≈∫∆¨;0;1;30;;2016-08-20 13:05:54;;;;0;;;caipu/302004.jpg;1294
3030;3030;7354;828;610017;;;À·¿±≈∫∂°;0;1;33;;2016-08-20 13:06:48;;;;0;;;caipu/302006.jpg;1294
3031;3031;7355;828;609952;;;√¿√Óæ¯¬◊÷Æ∞◊¡´ª®;0;1;29;;2016-08-20 13:07:57;;;;0;;;caipu/303003.jpg;1294
3032;3032;7356;828;610031;;;Ã«¥◊ﬁ¨«—¡Ô«‡ª®;0;1;33;;2016-08-20 13:08:35;;;;0;;;caipu/304005.jpg;1294
3033;3033;7358;828;610042;;;ŒÂ≤ ∂π;0;1;29;;2016-08-20 13:08:39;;;;0;;;caipu/305001.jpg;1294
3034;3034;7359;828;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-20 13:08:39;;;;0;;;caipu/601005.jpg;1294
3035;3035;7360;828;609946;;;π»µæ–°◊Ø ;0;1;38;;2016-08-20 13:10:18;;;;0;;;caipu/404002.jpg;1294
3036;3036;7147;810;610065;;;¿±≥¥ª®∏Ú;0;1;35;;2016-08-20 13:22:34;;;;0;;;caipu/104004.jpg;1335
3037;3037;7149;810;610023;;;∆°æ∆—º;0;1;48;;2016-08-20 13:23:08;;;;0;;;caipu/204006.jpg;1335
3038;3038;7151;810;610016;;;ŒÂ≤ ≈∫√Á;0;1;35;;2016-08-20 13:23:38;;;;0;;;caipu/302005.jpg;1335
3039;3039;7152;810;610056;;;÷Ω±≠µ∞∏‚;0;1;8;;2016-08-20 13:23:49;;;;0;;;caipu/501005.jpg;1335
3040;3040;7153;810;610007;;;π‘≤»‚∫Ï∂π∞À±¶∑π;0;1;39;;2016-08-20 13:25:03;;;;0;;;caipu/601001.jpg;1335
3041;3041;7092;804;610015;;;¥–”Õ¡π∞Ë≈∫∆¨;0;1;30;;2016-08-20 13:25:10;;;;0;;;caipu/302004.jpg;1154
3042;3042;7156;810;609945;;;≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠;0;1;6;;2016-08-20 13:26:47;;;;0;;;caipu/404001.jpg;1335
3043;3043;7155;810;609948;;;¬∂¬∂ŒﬁÃ«–”» ¬∂;0;1;7;;2016-08-20 13:26:51;;;;0;;;caipu/404004.jpg;1335
3044;3044;7154;810;609930;;;Õ„∂π Ì◊–÷Ìπ«Ã¿;0;1;39;;2016-08-20 13:26:56;;;;0;;;caipu/203001.jpg;1335
3045;3045;7158;810;610012;;;œ„πΩ∆»µ∞;0;1;39;;2016-08-20 13:27:14;;;;0;;;caipu/302001.jpg;1335
3046;3046;7093;804;609964;;;±‹∑ÁÃ¡≥¥–∑;0;1;48;;2016-08-20 13:28:16;;;;0;;;caipu/102004.jpg;1154
3047;3047;7095;804;610018;;;"’’…’º¶Õ»


";0;1;16;;2016-08-20 13:29:21;;;;0;;;caipu/204001.jpg;1154
3048;3048;7094;804;610028;;;≈‡∏˘ª®≤À;0;1;35;;2016-08-20 13:29:46;;;;0;;;caipu/304002.jpg;1154
3049;3049;7096;804;609982;;;"ŒÂœ„Ω¥¬ø»‚


";0;1;52;;2016-08-20 13:31:02;;;;0;;;caipu/205002.jpg;1154
3050;3050;7097;804;610022;;;∫ºΩ∑º¶’‰;0;1;58;;2016-08-20 13:31:33;;;;0;;;caipu/204005.jpg;1154
3051;3051;7098;804;609932;;;±¨≥¥÷Ì∏Œ;0;1;68;;2016-08-20 13:32:02;;;;0;;;caipu/203003.jpg;1154
3052;3052;7710;862;609957;;;"√…π≈øæ—ÚÕ»


";0;1;48;;2016-08-20 13:39:10;;;;0;;;caipu/202003.jpg;1010
3053;3053;1817;287;609992;;;"∑¨«—Ï¿≈£ÎÓ
";0;1;35;;2016-08-20 13:41:41;;;;0;;;caipu/201002.jpg;1179
3054;3054;1818;287;610048;;;∞ËÕ¡∂πÀø;0;1;25;;2016-08-20 13:42:29;;;;0;;;caipu/301002.jpg;1179
3055;3055;7712;862;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-20 13:43:07;;;;0;;;caipu/301001.jpg;1010
3056;3056;1819;287;610019;;;∞◊’∂º¶;0;1;88;;2016-08-20 13:43:13;;;;0;;;caipu/204002.jpg;1179
3057;3057;7714;862;610012;;;œ„πΩ∆»µ∞;0;1;39;;2016-08-20 13:44:09;;;;0;;;caipu/302001.jpg;1010
3058;3058;1820;287;609931;;;ÏÀ÷Ì ÷;0;1;58;;2016-08-20 13:44:38;;;;0;;;caipu/203002.jpg;1179
3059;3059;1821;287;610030;;;∑¨«—”–ª˙ª®≤À;0;1;32;;2016-08-20 13:45:45;;;;0;;;caipu/304004.jpg;1179
3060;3060;7716;862;609949;;;“‚Œƒƒ˚√ ÷≠ ;0;1;13;;2016-08-20 13:46:33;;;;0;;;caipu/404005.jpg;1010
3061;3061;7718;862;609997;;;¥Ú¬±√Ê;0;1;26;;2016-08-20 13:47:28;;;;0;;;caipu/603001.jpg;1010
3062;3062;1822;287;609949;;;“‚Œƒƒ˚√ ÷≠ ;0;1;13;;2016-08-20 13:48:12;;;;0;;;caipu/404005.jpg;1179
3063;3063;7719;862;609998;;;«ÂÀ¨∞Ë¡π√Ê;0;1;15;;2016-08-20 13:49:59;;;;0;;;caipu/603002.jpg;1010
3064;3064;1823;287;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-20 13:50:51;;;;0;;;caipu/601005.jpg;1179
3065;3065;7393;833;609967;;;œ„À÷¡Ω≥‘¥Ûœ∫;0;1;89;;2016-08-20 13:50:53;;;;0;;;caipu/101002.jpg;1429
3066;3066;7394;833;609933;;;◊‘÷∆÷Ì»‚∏¨;0;1;48;;2016-08-20 13:51:03;;;;0;;;caipu/203004.jpg;1429
3067;3067;7400;833;609944;;;ÀÆ÷Û”„;0;1;65;;2016-08-20 13:52:15;;;;0;;;caipu/103005.jpg;1429
3068;3068;7399;833;609943;;;∂ÁΩ∑”„Õ∑;0;1;55;;2016-08-20 13:52:20;;;;0;;;caipu/103004.jpg;1429
3069;3069;7397;833;609938;;;–°√◊ƒœπœ÷‡;0;1;13;;2016-08-20 13:52:21;;;;0;;;caipu/602004.jpg;1429
3070;3070;7402;833;609954;;;¡π∞ËÀ‚»ÿŒ˜¿ºª®;0;1;29;;2016-08-20 13:52:27;;;;0;;;caipu/304001.jpg;1429
3071;3071;7403;833;609955;;;∫Ïæ∆Ï¿—Ú»‚;0;1;108;;2016-08-20 13:52:39;;;;0;;;caipu/202001.jpg;1429
3072;3072;7401;833;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-20 13:52:48;;;;0;;;caipu/303004.jpg;1429
3073;3073;7395;833;609936;;;∆§µ∞ ›»‚÷‡;0;1;16;;2016-08-20 13:52:50;;;;0;;;caipu/602002.jpg;1429
3074;3074;7396;833;609937;;;±˘Ã«∫Ï∂πﬁ≤√◊÷‡;0;1;15;;2016-08-20 13:52:50;;;;0;;;caipu/602003.jpg;1429
3075;3075;7398;833;609942;;;¿±≥¥ˆœ”„;0;1;58;;2016-08-20 13:52:50;;;;0;;;caipu/103003.jpg;1429
3076;3076;7405;833;609971;;;¥Û¿Ì ØƒÃ”Õµ∞∏‚;0;1;13;;2016-08-20 13:53:04;;;;0;;;caipu/502001.jpg;1429
3077;3077;7408;833;609974;;;ƒœπœË€ËΩ–°±˝∏…;0;1;19;;2016-08-20 13:53:04;;;;0;;;caipu/502004.jpg;1429
3078;3078;7409;833;609992;;;"∑¨«—Ï¿≈£ÎÓ


";0;1;35;;2016-08-20 13:53:24;;;;0;;;caipu/201002.jpg;1429
3079;3079;7407;833;609973;;;◊œ Ì√Ê∞¸æÌ;0;1;20;;2016-08-20 13:53:45;;;;0;;;caipu/502003.jpg;1429
3080;3080;7404;833;609957;;;"√…π≈øæ—ÚÕ»


";0;1;48;;2016-08-20 13:53:46;;;;0;;;caipu/202003.jpg;1429
3081;3081;7406;833;609972;;;∫ÀÃ“∆œÃ—∏…Õ¡Àæ;0;1;19;;2016-08-20 13:53:51;;;;0;;;caipu/502002.jpg;1429
3082;3082;7411;833;609998;;;«ÂÀ¨∞Ë¡π√Ê;0;1;15;;2016-08-20 13:54:05;;;;0;;;caipu/603002.jpg;1429
3083;3083;7412;833;609999;;;”„œ„»‚Àø∞Ë√Ê;0;1;18;;2016-08-20 13:54:06;;;;0;;;caipu/603003.jpg;1429
3084;3084;7410;833;609994;;;"∂¿º“±°∫…œ œ∫≈£»‚æÌ


";0;1;45;;2016-08-20 13:54:31;;;;0;;;caipu/201004.jpg;1429
3085;3085;7413;833;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-20 13:55:06;;;;0;;;caipu/601002.jpg;1429
3086;3086;7414;833;610009;;;∫⁄√◊¡µ…œ∆œÃ—;0;1;33;;2016-08-20 13:55:36;;;;0;;;caipu/601003.jpg;1429
3087;3087;5322;1241;609970;;;¬È¿±–°¡˙œ∫;0;1;99;;2016-08-20 17:04:01;;;;0;;;caipu/101006.jpg;1021
3088;3088;5323;1241;609977;;;øÏ≥¥ª∆˜≠;0;1;50;;2016-08-20 17:05:05;;;;0;;;caipu/106002.jpg;1021
3089;3089;5325;1241;609931;;;ÏÀ÷Ì ÷;0;1;58;;2016-08-20 17:05:18;;;;0;;;caipu/203002.jpg;1021
3090;3090;5324;1241;609944;;;ÀÆ÷Û”„;0;1;65;;2016-08-20 17:05:35;;;;0;;;caipu/103005.jpg;1021
3091;3091;5326;1241;610022;;;∫ºΩ∑º¶’‰;0;1;58;;2016-08-20 17:06:04;;;;0;;;caipu/204005.jpg;1021
3092;3092;5327;1241;610024;;;"∫Ïæ∆Õ¡∂π…’—ºÕ»


";0;1;48;;2016-08-20 17:06:11;;;;0;;;caipu/204007.jpg;1021
3093;3093;5329;1241;610043;;;»‚∂°«—◊”;0;1;39;;2016-08-20 17:08:21;;;;0;;;caipu/305002.jpg;1021
3094;3094;5328;1241;610027;;;«Â≥¥æ’ª®≤À;0;1;30;;2016-08-20 17:08:41;;;;0;;;caipu/304001.jpg;1021
3095;3095;5330;1241;610044;;;ƒæ–ÎÕ„∂π;0;1;32;;2016-08-20 17:09:09;;;;0;;;caipu/305003.jpg;1021
3096;3096;5334;1241;609974;;;ƒœπœË€ËΩ–°±˝∏…;0;2;19;;2016-08-20 17:09:45;;;;0;;;caipu/502004.jpg;1021
3097;3097;5333;1241;610053;;;µ∞Ã¢;0;4;8;;2016-08-20 17:09:47;;;;0;;;caipu/501002.jpg;1021
3098;3098;5335;1241;609975;;;“ª∆∑œ„À÷≈∫;0;4;10;;2016-08-20 17:10:04;;;;0;;;caipu/502005.jpg;1021
3099;3099;3555;1056;609967;;;œ„À÷¡Ω≥‘¥Ûœ∫;0;1;89;;2016-08-20 17:10:15;;;;0;;;caipu/101002.jpg;1298
3100;3100;5336;1241;610010;;;∞◊∑π/–°ÕÎ;0;6;1;;2016-08-20 17:10:26;;;;0;;;caipu/601004.jpg;1021
3101;3101;5337;1241;610068;;;38∂»Ω£ƒœ¥∫ ;0;1;80;;2016-08-20 17:11:36;;;;0;;;caipu/401001.jpg;1021
3102;3102;3563;1056;609943;;;∂ÁΩ∑”„Õ∑;0;1;55;;2016-08-20 17:14:23;;;;0;;;caipu/103004.jpg;1298
3103;3103;5629;1270;609966;;;÷• øª‚≤® ø∂Ÿ¡˙œ∫;0;1;175;;2016-08-20 17:15:43;;;;0;;;caipu/101001.jpg;1153
3104;3104;3565;1056;609995;;;"µ≥≤Œª∆‹ŒÏ¿≈£Œ≤


";0;1;35;;2016-08-20 17:15:56;;;;0;;;caipu/201005.jpg;1298
3105;3105;5484;1255;609969;;;œ„¿±∏Ø»È≥¥œ∫;0;1;56;;2016-08-20 17:17:50;;;;0;;;caipu/101004.jpg;1417
3106;3106;5485;1255;609961;;;Ω™¥–≥¥ª®–∑;0;1;45;;2016-08-20 17:18:06;;;;0;;;caipu/102001.jpg;1417
3107;3107;5486;1255;609943;;;∂ÁΩ∑”„Õ∑;0;1;55;;2016-08-20 17:18:44;;;;0;;;caipu/103004.jpg;1417
3108;3108;5487;1255;609932;;;±¨≥¥÷Ì∏Œ;0;1;68;;2016-08-20 17:19:26;;;;0;;;caipu/203003.jpg;1417
3109;3109;5488;1255;610021;;;±¨≥¥º¶≥·;0;1;56;;2016-08-20 17:20:05;;;;0;;;caipu/204004.jpg;1417
3110;3110;5633;1270;609941;;;«Â’Ù∫£”„;0;1;78;;2016-08-20 17:20:21;;;;0;;;caipu/103002.jpg;1153
3111;3111;5636;1270;609943;;;∂ÁΩ∑”„Õ∑;0;1;55;;2016-08-20 17:20:36;;;;0;;;caipu/103004.jpg;1153
3112;3112;5489;1255;610049;;;±¨≥¥À´Àø;0;1;35;;2016-08-20 17:20:39;;;;0;;;caipu/301003.jpg;1417
3113;3113;3573;1056;609931;;;ÏÀ÷Ì ÷;0;1;58;;2016-08-20 17:20:48;;;;0;;;caipu/203002.jpg;1298
3114;3114;3570;1056;610013;;;∑¨«—Ï¿«Ôø˚;0;1;35;;2016-08-20 17:20:49;;;;0;;;caipu/302002.jpg;1298
3115;3115;5639;1270;610066;;;¿±≥¥ÃÔ¬›;0;1;35;;2016-08-20 17:21:22;;;;0;;;caipu/104005.jpg;1153
3116;3116;5643;1270;609933;;;◊‘÷∆÷Ì»‚∏¨;0;1;48;;2016-08-20 17:21:52;;;;0;;;caipu/203004.jpg;1153
3117;3117;3576;1056;609939;;;œ„πΩº¶»‚÷‡;0;3;15;;2016-08-20 17:21:59;;;;0;;;caipu/602005.jpg;1298
3118;3118;5647;1270;610025;;;∑¨«—µ∞Ã¿;0;1;25;;2016-08-20 17:22:11;;;;0;;;caipu/204008.jpg;1153
3119;3119;5645;1270;610021;;;±¨≥¥º¶≥·;0;1;56;;2016-08-20 17:22:40;;;;0;;;caipu/204004.jpg;1153
3120;3120;5490;1255;610048;;;∞ËÕ¡∂πÀø;0;1;25;;2016-08-20 17:23:58;;;;0;;;caipu/301002.jpg;1417
3121;3121;5492;1255;610013;;;∑¨«—Ï¿«Ôø˚;0;1;35;;2016-08-20 17:24:42;;;;0;;;caipu/302002.jpg;1417
3122;3122;5495;1255;609935;;;…Ω“©—¯…˙÷‡;0;1;19;;2016-08-20 17:25:18;;;;0;;;caipu/602001.jpg;1417
3123;3123;3145;1321;609966;;;÷• øª‚≤® ø∂Ÿ¡˙œ∫;0;1;175;;2016-08-20 17:25:33;;;;0;;;caipu/101001.jpg;1078
3124;3124;5493;1255;610033;;;"’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï


";0;1;32;;2016-08-20 17:25:54;;;;0;;;caipu/402002.jpg;1417
3125;3125;5496;1255;610011;;;∞◊∑π/¥ÛÕÎ;0;2;10;;2016-08-20 17:26:01;;;;0;;;caipu/601005.jpg;1417
3126;3126;3148;1321;610063;;;À‚œ„¿±ª®º◊;0;1;45;;2016-08-20 17:26:08;;;;0;;;caipu/104002.jpg;1078
3127;3127;3147;1321;609941;;;«Â’Ù∫£”„;0;1;78;;2016-08-20 17:26:24;;;;0;;;caipu/103002.jpg;1078
3128;3128;5648;1270;609994;;;"∂¿º“±°∫…œ œ∫≈£»‚æÌ


";0;1;45;;2016-08-20 17:26:49;;;;0;;;caipu/201004.jpg;1153
3129;3129;3149;1321;609968;;;”ÕÏÀ¬È¿±œ∫;0;1;65;;2016-08-20 17:27:03;;;;0;;;caipu/101003.jpg;1078
3130;3130;4031;1321;610049;;;±¨≥¥À´Àø;0;1;35;;2016-08-20 17:28:01;;;;0;;;caipu/301003.jpg;1078
3131;3131;4032;1321;610048;;;∞ËÕ¡∂πÀø;0;1;25;;2016-08-20 17:28:42;;;;0;;;caipu/301002.jpg;1078
3132;3132;5652;1270;610029;;;ª∆ª®≤À≥¥ƒæ∂˙;0;1;35;;2016-08-20 17:30:22;;;;0;;;caipu/304003.jpg;1153
3133;3133;4033;1321;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-20 17:30:25;;;;0;;;caipu/601002.jpg;1078
3134;3134;5649;1270;609996;;;≈£Œ≤Ã¿;0;1;40;;2016-08-20 17:30:57;;;;0;;;caipu/201006.jpg;1153
3135;3135;5653;1270;610044;;;ƒæ–ÎÕ„∂π;0;1;32;;2016-08-20 17:32:36;;;;0;;;caipu/305003.jpg;1153
3136;3136;5664;1270;610007;;;π‘≤»‚∫Ï∂π∞À±¶∑π;0;1;39;;2016-08-20 17:34:28;;;;0;;;caipu/601001.jpg;1153
3137;3137;2507;1015;609931;;;ÏÀ÷Ì ÷;0;1;58;;2016-08-20 17:40:03;;;;0;;;caipu/203002.jpg;1237
3138;3138;2509;1015;609935;;;…Ω“©—¯…˙÷‡;0;1;19;;2016-08-20 17:44:59;;;;0;;;caipu/602001.jpg;1237
3139;3139;2532;1015;609970;;;¬È¿±–°¡˙œ∫;0;2;99;;2016-08-20 17:45:56;;;;0;;;caipu/101006.jpg;1237
3140;3140;2571;1015;610036;;;¬∑“◊¿≠∑∆∫Ïæ∆∏…∫Ï;0;1;158;;2016-08-20 17:46:19;;;;0;;;caipu/402005.jpg;1237
3141;3141;2536;1015;609993;;;∞Ÿ¿Ôœ„ƒÃ”Õøæ∫Ïæ∆≈£»‚;0;2;178;;2016-08-20 17:46:57;;;;0;;;caipu/111.jpg;1237
3142;3142;2576;1015;610050;;;∑¨«—∏ ¿∂;0;1;33;;2016-08-20 17:46:59;;;;0;;;caipu/301004.jpg;1237
3143;3143;2579;1015;610012;;;œ„πΩ∆»µ∞;0;1;39;;2016-08-20 17:48:23;;;;0;;;caipu/302001.jpg;1237
3144;3144;2582;1015;610053;;;µ∞Ã¢;0;1;8;;2016-08-20 17:49:41;;;;0;;;caipu/501002.jpg;1237
3145;3145;3724;487;609965;;;¥–Ω™≥¥–∑;0;1;109;;2016-08-20 17:51:45;;;;0;;;caipu/102005.jpg;987
3146;3146;2584;1015;609975;;;“ª∆∑œ„À÷≈∫;0;1;10;;2016-08-20 17:52:05;;;;0;;;caipu/502005.jpg;1237
3147;3147;3728;487;609931;;;ÏÀ÷Ì ÷;0;1;58;;2016-08-20 17:52:13;;;;0;;;caipu/203002.jpg;987
3148;3148;2585;1015;609940;;;«Â’Ùµ˚”„;0;1;56;;2016-08-20 17:52:26;;;;0;;;caipu/103001.jpg;1237
3149;3149;3725;487;609955;;;∫Ïæ∆Ï¿—Ú»‚;0;1;108;;2016-08-20 17:52:57;;;;0;;;caipu/202001.jpg;987
3150;3150;3733;487;609930;;;Õ„∂π Ì◊–÷Ìπ«Ã¿;0;2;39;;2016-08-20 17:53:09;;;;0;;;caipu/203001.jpg;987
3151;3151;2592;1015;609998;;;«ÂÀ¨∞Ë¡π√Ê;0;1;15;;2016-08-20 17:53:31;;;;0;;;caipu/603002.jpg;1237
3152;3152;3730;487;609932;;;±¨≥¥÷Ì∏Œ;0;1;68;;2016-08-20 17:53:47;;;;0;;;caipu/203003.jpg;987
3153;3153;3734;487;609953;;;¡π∞Ë≤§≤À;0;2;27;;2016-08-20 17:53:47;;;;0;;;caipu/303004.jpg;987
3154;3154;2589;1015;609985;;;»˝…´¡π∞Ë ÷À∫Õ√;0;1;66;;2016-08-20 17:53:47;;;;0;;;caipu/205005.jpg;1237
3155;3155;2594;1015;609948;;;¬∂¬∂ŒﬁÃ«–”» ¬∂;0;1;7;;2016-08-20 17:54:45;;;;0;;;caipu/404004.jpg;1237
3156;3156;2632;1015;610058;;;≥¨»À∆¯π„ Ω≥¶∑€;0;1;18;;2016-08-20 17:55:07;;;;0;;;caipu/604002.jpg;1237
3157;3157;3737;487;609967;;;œ„À÷¡Ω≥‘¥Ûœ∫;0;1;89;;2016-08-20 17:55:12;;;;0;;;caipu/101002.jpg;987
3158;3158;2624;1015;610011;;;∞◊∑π/¥ÛÕÎ;0;2;10;;2016-08-20 17:55:32;;;;0;;;caipu/601005.jpg;1237
3159;3159;2634;1015;609943;;;∂ÁΩ∑”„Õ∑;0;1;55;;2016-08-20 17:55:55;;;;0;;;caipu/103004.jpg;1237
3160;3160;2636;1015;609934;;;«€≤À≥¥—¸ª®;0;1;18;;2016-08-20 17:56:02;;;;0;;;caipu/203005.jpg;1237
3161;3161;3739;487;609966;;;÷• øª‚≤® ø∂Ÿ¡˙œ∫;0;1;175;;2016-08-20 17:56:07;;;;0;;;caipu/101001.jpg;987
3162;3162;5244;1235;609969;;;œ„¿±∏Ø»È≥¥œ∫;0;1;56;;2016-08-20 17:59:14;;;;0;;;caipu/101004.jpg;1083
3163;3163;5245;1235;609970;;;¬È¿±–°¡˙œ∫;0;1;99;;2016-08-20 18:00:02;;;;0;;;caipu/101006.jpg;1083
3164;3164;5249;1235;609992;;;"∑¨«—Ï¿≈£ÎÓ


";0;1;35;;2016-08-20 18:05:48;;;;0;;;caipu/201002.jpg;1083
3165;3165;5246;1235;609961;;;Ω™¥–≥¥ª®–∑;0;1;45;;2016-08-20 18:05:50;;;;0;;;caipu/102001.jpg;1083
3166;3166;4771;1198;609970;;;¬È¿±–°¡˙œ∫;0;1;99;;2016-08-20 18:06:46;;;;0;;;caipu/101006.jpg;1121
3167;3167;4772;1198;609944;;;ÀÆ÷Û”„;0;1;65;;2016-08-20 18:07:21;;;;0;;;caipu/103005.jpg;1121
3168;3168;5250;1235;609995;;;"µ≥≤Œª∆‹ŒÏ¿≈£Œ≤


";0;1;35;;2016-08-20 18:08:49;;;;0;;;caipu/201005.jpg;1083
3169;3169;5251;1235;609956;;;◊Œ»ª—Ú≈≈;0;1;88;;2016-08-20 18:09:15;;;;0;;;caipu/202002.jpg;1083
3170;3170;5252;1235;610050;;;∑¨«—∏ ¿∂;0;1;33;;2016-08-20 18:09:52;;;;0;;;caipu/301004.jpg;1083
3171;3171;5253;1235;610049;;;±¨≥¥À´Àø;0;1;35;;2016-08-20 18:09:52;;;;0;;;caipu/301003.jpg;1083
3172;3172;5221;629;609931;;;ÏÀ÷Ì ÷;0;1;58;;2016-08-20 18:10:21;;;;0;;;caipu/203002.jpg;1267
3173;3173;5254;1235;610048;;;∞ËÕ¡∂πÀø;0;1;25;;2016-08-20 18:10:23;;;;0;;;caipu/301002.jpg;1083
